"","ParkName","ParkCode","LocationID","PeriodID","EventID","SamplingGear","ChannelType","SiteNumber","TaxaFishNumber","TotalLength_Millimeters","Weight_Grams","FishAnomaly","Vouchered","NumObs","BatchID","BatchWT_Grams","Comments","TaxonCode","CommonName","FamilyName","VerbatimIdentification","TSN","ScientificName","ScientificName_flag","ScientificNameDataSource","GBIFTaxonID","TaxonRank","Tolerance","ReproductiveClassification","TrophicClassification","dwcType","dwcBasisOfRecord","Year","key","station","water_year","annual_mean","short_term_change","days_over_7xmedian","high_flow_duration","fall_rate"
"11562","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2006Sep18","TAPRShiner2006Sep18","seine","main",3,22,32,-999,"No Anomalies",FALSE,1,1,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2006,"07182250-2006","07182250",2006,"210.05","-73.33",8,2,"-44.98"
"11563","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2006Sep18","TAPRShiner2006Sep18","seine","main",3,23,63,-999,"No Anomalies",FALSE,1,1,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2006,"07182250-2006","07182250",2006,"210.05","-73.33",8,2,"-44.98"
"11564","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2006Sep18","TAPRShiner2006Sep18","seine","main",4,1,-999,-999,"No Anomalies",FALSE,512,0,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2006,"07182250-2006","07182250",2006,"210.05","-73.33",8,2,"-44.98"
"11565","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2006Sep18","TAPRShiner2006Sep18","seine","main",4,2,-999,-999,"No Anomalies",TRUE,3,0,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2006,"07182250-2006","07182250",2006,"210.05","-73.33",8,2,"-44.98"
"11566","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2007Sep09","TAPRShiner2007Sep11","seine","main",3,1,71,3,"No Anomalies",FALSE,1,0,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2007,"07182250-2007","07182250",2007,"653.65","-17",37,5,"-232.11"
"11567","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2007Sep09","TAPRShiner2007Sep11","seine","main",4,1,66,-999,"No Anomalies",FALSE,1,1,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2007,"07182250-2007","07182250",2007,"653.65","-17",37,5,"-232.11"
"11568","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2007Sep09","TAPRShiner2007Sep11","seine","main",4,2,54,-999,"No Anomalies",FALSE,1,1,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2007,"07182250-2007","07182250",2007,"653.65","-17",37,5,"-232.11"
"11569","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2007Sep09","TAPRShiner2007Sep11","seine","main",4,3,-999,-999,"No Anomalies",FALSE,5,0,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2007,"07182250-2007","07182250",2007,"653.65","-17",37,5,"-232.11"
"11570","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2007Sep09","TAPRShiner2007Sep11","seine","main",4,4,38,-999,"No Anomalies",FALSE,1,1,75,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2007,"07182250-2007","07182250",2007,"653.65","-17",37,5,"-232.11"
"11571","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2007Sep09","TAPRShiner2007Sep11","seine","main",4,5,68,-999,"No Anomalies",FALSE,1,1,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2007,"07182250-2007","07182250",2007,"653.65","-17",37,5,"-232.11"
"11572","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2007Sep09","TAPRShiner2007Sep11","seine","main",4,6,70,-999,"No Anomalies",FALSE,1,1,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2007,"07182250-2007","07182250",2007,"653.65","-17",37,5,"-232.11"
"11573","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2007Sep09","TAPRShiner2007Sep11","seine","main",4,7,66,-999,"No Anomalies",FALSE,1,1,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2007,"07182250-2007","07182250",2007,"653.65","-17",37,5,"-232.11"
"11574","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2007Sep09","TAPRShiner2007Sep11","seine","main",4,8,66,-999,"No Anomalies",FALSE,1,1,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2007,"07182250-2007","07182250",2007,"653.65","-17",37,5,"-232.11"
"11575","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2007Sep09","TAPRShiner2007Sep11","seine","main",4,9,70,-999,"No Anomalies",FALSE,1,1,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2007,"07182250-2007","07182250",2007,"653.65","-17",37,5,"-232.11"
"11576","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2007Sep09","TAPRShiner2007Sep11","seine","main",4,10,68,-999,"No Anomalies",FALSE,1,1,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2007,"07182250-2007","07182250",2007,"653.65","-17",37,5,"-232.11"
"11577","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2007Sep09","TAPRShiner2007Sep11","seine","main",4,11,65,-999,"No Anomalies",FALSE,1,1,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2007,"07182250-2007","07182250",2007,"653.65","-17",37,5,"-232.11"
"11578","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2007Sep09","TAPRShiner2007Sep11","seine","main",4,12,46,-999,"No Anomalies",FALSE,1,1,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2007,"07182250-2007","07182250",2007,"653.65","-17",37,5,"-232.11"
"11579","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2007Sep09","TAPRShiner2007Sep11","seine","main",4,13,69,-999,"No Anomalies",FALSE,1,1,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2007,"07182250-2007","07182250",2007,"653.65","-17",37,5,"-232.11"
"11580","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2007Sep09","TAPRShiner2007Sep11","seine","main",4,14,65,-999,"No Anomalies",FALSE,1,1,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2007,"07182250-2007","07182250",2007,"653.65","-17",37,5,"-232.11"
"11581","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2007Sep09","TAPRShiner2007Sep11","seine","main",4,15,62,-999,"No Anomalies",FALSE,1,1,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2007,"07182250-2007","07182250",2007,"653.65","-17",37,5,"-232.11"
"11582","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2007Sep09","TAPRShiner2007Sep11","seine","main",4,16,74,-999,"No Anomalies",FALSE,1,1,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2007,"07182250-2007","07182250",2007,"653.65","-17",37,5,"-232.11"
"11583","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2007Sep09","TAPRShiner2007Sep11","seine","main",4,17,69,-999,"No Anomalies",FALSE,1,1,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2007,"07182250-2007","07182250",2007,"653.65","-17",37,5,"-232.11"
"11584","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2007Sep09","TAPRShiner2007Sep11","seine","main",4,18,69,-999,"No Anomalies",FALSE,1,1,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2007,"07182250-2007","07182250",2007,"653.65","-17",37,5,"-232.11"
"11585","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2007Sep09","TAPRShiner2007Sep11","seine","main",4,19,70,-999,"No Anomalies",FALSE,1,1,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2007,"07182250-2007","07182250",2007,"653.65","-17",37,5,"-232.11"
"11586","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2007Sep09","TAPRShiner2007Sep11","seine","main",4,20,62,-999,"No Anomalies",FALSE,1,1,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2007,"07182250-2007","07182250",2007,"653.65","-17",37,5,"-232.11"
"11587","Tallgrass Prairie National Preserve","TAPR","TAPRShiner35lower","TAPRShiner2007Sep09","TAPRShiner2007Sep11","seine","main",4,21,68,-999,"No Anomalies",FALSE,1,1,-999,NA,"pimnot","Bluntnose minnow","Cyprinidae","Pimephales notatus",163516,"Pimephales notatus","A","GBIF Backbone Taxonomy",2367736,"species","Tolerant to poor water quality and human disturbance","Non-lithophilic spawner  - spawns in vegetation. debris. open water. or variable substrate. Can be simple. site prep. or parental care spawners","Algivore-Herbivore/Invertivore","Event","HumanObservation",2007,"07182250-2007","07182250",2007,"653.65","-17",37,5,"-232.11"
